application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
403,Male,TRUE,3.22,Humanities,NA,640,5,Other,NA
404,Female,FALSE,3.35,Business,White,620,6,Consulting,Admit
405,Female,FALSE,3.36,Business,White,620,4,PE/VC,Admit
406,Female,FALSE,3.06,Business,White,580,5,Investment Banking,Admit
407,Male,FALSE,3.17,STEM,Black,660,5,Investment Banking,NA
408,Female,FALSE,3.06,Business,White,610,6,Nonprofit/Gov,Admit
409,Male,TRUE,3.39,Humanities,NA,670,7,Investment Banking,NA
410,Male,FALSE,3.44,Business,Asian,600,5,Health Care,NA
411,Male,FALSE,3.14,Humanities,Asian,640,5,Consulting,NA
412,Female,FALSE,3.29,Business,White,600,5,Consulting,Admit
413,Female,FALSE,3.18,Humanities,Asian,630,4,PE/VC,Admit
414,Male,FALSE,3.52,Business,Asian,730,6,PE/VC,NA
415,Male,TRUE,3.31,Humanities,NA,630,5,Financial Services,NA
416,Female,FALSE,3.13,Humanities,Asian,670,4,Technology,Waitlist
417,Male,FALSE,3.26,STEM,White,650,5,Consulting,NA
418,Female,FALSE,3.07,STEM,Asian,630,5,Technology,Waitlist
419,Male,FALSE,3.07,Business,White,570,4,Consulting,NA
420,Male,TRUE,3.11,Business,NA,620,5,Health Care,NA
421,Male,FALSE,3.21,Humanities,Black,700,5,Nonprofit/Gov,NA
422,Male,FALSE,3.29,Humanities,Asian,640,6,Investment Banking,NA
423,Male,FALSE,3.39,Business,Asian,710,3,PE/VC,NA
424,Male,FALSE,3.22,Business,White,650,4,Investment Banking,NA
425,Male,FALSE,3.23,STEM,Black,680,5,Consulting,NA
426,Female,TRUE,3,Humanities,NA,630,5,Consulting,Admit
427,Male,TRUE,3.12,Humanities,NA,630,4,PE/VC,NA
428,Female,FALSE,3.23,Humanities,Black,630,5,PE/VC,NA
429,Male,TRUE,3.34,Humanities,NA,760,4,Consulting,NA
430,Male,FALSE,3.18,Business,Asian,640,5,Health Care,NA
431,Male,FALSE,3.33,STEM,White,640,4,Consulting,NA
432,Male,FALSE,3.56,STEM,White,710,6,Technology,NA
433,Male,FALSE,3.13,Humanities,White,580,4,Consulting,NA
434,Male,TRUE,3.54,Business,NA,690,4,PE/VC,Admit
435,Female,FALSE,3.19,STEM,Asian,690,5,Health Care,Waitlist
436,Male,FALSE,3.28,STEM,Asian,680,5,Other,NA
437,Female,FALSE,3.43,Humanities,White,770,5,Consulting,Admit
438,Female,FALSE,3.12,Humanities,Asian,600,3,Technology,Waitlist
439,Male,FALSE,3.37,Humanities,White,640,4,Consulting,NA
440,Male,FALSE,3.17,Business,White,630,5,Technology,NA
441,Female,FALSE,3.46,STEM,White,680,7,PE/VC,Admit
442,Male,TRUE,3.25,Business,NA,670,5,Consulting,NA
443,Female,FALSE,3.25,STEM,White,620,4,Technology,Admit
444,Female,FALSE,3.44,Humanities,Hispanic,740,5,Technology,NA
445,Female,FALSE,3.18,Humanities,White,570,5,Investment Management,Admit
446,Male,TRUE,3.22,STEM,NA,630,5,Investment Banking,NA
447,Female,FALSE,3.03,Business,Black,590,4,Consulting,NA
448,Male,FALSE,3.3,Business,Black,680,4,Investment Banking,NA
449,Male,FALSE,3.33,Business,White,660,5,Investment Banking,NA
450,Male,FALSE,3.47,Business,Asian,660,6,Real Estate,NA
451,Male,FALSE,3.3,Humanities,Black,610,5,Consulting,NA
452,Male,TRUE,3.33,Business,NA,680,5,Consulting,NA
453,Male,TRUE,3.11,Business,NA,570,4,Technology,NA
454,Male,FALSE,3.21,Humanities,Asian,650,5,Nonprofit/Gov,NA
455,Male,FALSE,3.21,STEM,Black,650,6,Nonprofit/Gov,NA
456,Male,FALSE,3.27,Humanities,Black,650,6,Technology,NA
457,Male,FALSE,3.19,Business,White,650,5,Technology,NA
458,Male,FALSE,3.43,Humanities,Asian,640,4,Real Estate,NA
459,Female,FALSE,3.17,Business,Other,660,6,Technology,Admit
460,Male,FALSE,3.4,Business,Asian,680,5,Consulting,Admit
461,Female,FALSE,3.35,Humanities,Asian,660,3,PE/VC,Waitlist
462,Male,FALSE,3.08,Humanities,White,690,5,PE/VC,NA
463,Male,TRUE,3.46,Business,NA,640,5,Real Estate,NA
464,Male,FALSE,3.28,Business,Asian,600,6,Investment Banking,NA
465,Female,FALSE,3.06,STEM,White,590,6,Consulting,Admit
466,Female,FALSE,3.37,Humanities,Asian,640,4,Health Care,Waitlist
467,Male,FALSE,3.35,Business,White,760,5,Health Care,NA
468,Female,FALSE,3.19,Humanities,Asian,660,4,Health Care,Waitlist
469,Female,FALSE,3.36,Humanities,Asian,670,4,Other,Admit
470,Female,FALSE,3.22,Humanities,White,670,6,Technology,Admit
471,Male,FALSE,3.37,Humanities,Hispanic,720,6,Nonprofit/Gov,Admit
472,Female,FALSE,3.17,Humanities,Black,630,6,Nonprofit/Gov,NA
473,Male,FALSE,3.48,Business,Black,690,5,Investment Banking,Admit
474,Female,FALSE,3.34,STEM,Other,680,5,Technology,Admit
475,Female,FALSE,3.18,STEM,Hispanic,680,7,Consulting,NA
476,Female,FALSE,3.1,Business,Asian,640,6,Consulting,Waitlist
477,Male,TRUE,3.13,Humanities,NA,640,4,Financial Services,NA
478,Male,FALSE,3.44,Business,White,740,4,Technology,NA
479,Male,FALSE,3.24,STEM,Hispanic,620,5,PE/VC,NA
480,Female,FALSE,3.26,Humanities,Hispanic,670,5,Investment Banking,NA
481,Male,TRUE,3.3,STEM,NA,600,2,PE/VC,NA
482,Female,TRUE,3.21,STEM,NA,590,6,PE/VC,Admit
483,Female,TRUE,3.28,Business,NA,600,6,Consulting,Admit
484,Female,FALSE,3.27,Business,Other,580,5,Financial Services,Admit
485,Female,TRUE,3.2,STEM,NA,610,5,Real Estate,Admit
486,Male,TRUE,3.15,Business,NA,600,5,Nonprofit/Gov,NA
487,Male,FALSE,3.54,Humanities,Hispanic,700,4,Media/Entertainment,NA
488,Male,FALSE,3.27,Business,White,620,5,Technology,NA
489,Male,TRUE,3.48,STEM,NA,680,3,Consulting,NA
490,Male,FALSE,3.11,STEM,White,640,5,Nonprofit/Gov,NA
491,Male,TRUE,3.3,Business,NA,600,5,Consulting,NA
492,Male,FALSE,3.22,Humanities,White,640,3,PE/VC,NA
493,Male,FALSE,3.11,Business,White,570,3,Nonprofit/Gov,NA
494,Female,TRUE,3.18,STEM,NA,620,4,Nonprofit/Gov,Admit
495,Male,FALSE,3.15,Humanities,White,680,8,CPG,NA
496,Male,FALSE,3.33,STEM,Hispanic,640,5,PE/VC,NA
497,Male,FALSE,3.28,STEM,White,680,4,PE/VC,NA
498,Male,FALSE,3.42,Business,White,720,3,PE/VC,Admit
499,Male,FALSE,3.28,STEM,White,650,5,Financial Services,NA
500,Male,FALSE,3.06,STEM,Black,600,5,PE/VC,NA
501,Female,FALSE,3.12,Business,Black,650,3,Financial Services,NA
502,Male,FALSE,2.96,Humanities,Black,620,5,PE/VC,NA
503,Female,FALSE,3.55,Business,Asian,640,6,Other,Waitlist
504,Female,FALSE,3.37,Humanities,Black,640,4,Technology,NA
505,Male,TRUE,3.27,STEM,NA,620,6,Consulting,NA
506,Male,TRUE,3.11,STEM,NA,590,5,Consulting,NA
507,Female,FALSE,3.33,STEM,White,660,5,Technology,Admit
508,Female,FALSE,3.28,Humanities,Asian,690,4,Technology,Waitlist
509,Male,FALSE,3.2,STEM,Asian,650,6,PE/VC,NA
510,Male,FALSE,3.06,Humanities,White,630,5,Technology,NA
511,Female,FALSE,3.51,STEM,Asian,780,5,PE/VC,Waitlist
512,Female,TRUE,3.47,Business,NA,650,4,Investment Banking,Admit
513,Female,FALSE,3.13,STEM,Asian,620,6,Nonprofit/Gov,NA
514,Male,FALSE,3.18,STEM,Asian,620,4,Consulting,NA
515,Male,FALSE,3.17,Business,Other,610,4,Consulting,NA
516,Male,FALSE,3.32,Humanities,White,630,5,Consulting,NA
517,Male,TRUE,3.31,Business,NA,700,4,Health Care,NA
518,Female,TRUE,3.23,Humanities,NA,630,6,Consulting,Admit
519,Male,TRUE,3.2,Humanities,NA,570,4,Real Estate,NA
520,Female,FALSE,3.18,Business,Black,600,5,Health Care,NA
521,Male,FALSE,3.32,Business,Asian,610,5,Nonprofit/Gov,NA
522,Male,TRUE,3.08,Business,NA,690,6,Technology,NA
523,Male,FALSE,3.32,STEM,Hispanic,690,4,Financial Services,NA
524,Male,TRUE,3.16,STEM,NA,660,4,Technology,NA
525,Male,TRUE,3.33,Business,NA,720,4,Other,NA
526,Male,FALSE,3.04,Humanities,Hispanic,570,5,Nonprofit/Gov,NA
527,Male,FALSE,3.18,Humanities,Asian,670,5,Technology,NA
528,Female,FALSE,3.03,STEM,White,600,5,Financial Services,Admit
529,Female,FALSE,3.42,Humanities,Other,760,5,Other,Admit
530,Female,FALSE,3.27,Humanities,Other,650,6,Investment Banking,Admit
531,Female,TRUE,3.13,Business,NA,650,5,Technology,Admit
532,Male,FALSE,3.2,Business,Asian,610,5,PE/VC,NA
533,Male,FALSE,3.48,STEM,Black,690,5,Investment Banking,NA
534,Female,TRUE,3.19,Business,NA,590,6,Investment Banking,Admit
535,Female,FALSE,3.35,Humanities,White,720,5,Investment Banking,Admit
536,Male,FALSE,3.61,Business,Asian,690,5,Investment Banking,NA
537,Male,FALSE,3.23,STEM,Black,630,4,Retail,NA
538,Male,FALSE,3.35,Humanities,Asian,570,6,PE/VC,NA
539,Male,FALSE,3.03,STEM,White,570,4,PE/VC,NA
540,Male,FALSE,3.42,STEM,Asian,710,5,Other,NA
541,Female,TRUE,3.16,Humanities,NA,690,4,Consulting,Admit
542,Male,FALSE,3.43,STEM,White,700,4,PE/VC,NA
543,Male,FALSE,3.33,Humanities,Hispanic,640,5,Technology,NA
544,Male,TRUE,3.15,STEM,NA,680,4,Technology,NA
545,Male,FALSE,3.25,Humanities,Hispanic,660,3,Nonprofit/Gov,NA
546,Male,FALSE,3.3,Humanities,Hispanic,780,5,Consulting,NA
547,Male,FALSE,3,Humanities,Other,570,4,Technology,NA
548,Female,FALSE,3.5,Humanities,White,680,6,Consulting,Admit
549,Male,FALSE,3.22,STEM,Black,700,4,Real Estate,NA
550,Male,FALSE,3.21,STEM,Asian,570,4,Other,NA
551,Female,FALSE,3.33,Business,White,630,5,Consulting,Waitlist
552,Female,FALSE,2.93,Humanities,Asian,590,4,Nonprofit/Gov,NA
553,Female,FALSE,3.35,Humanities,White,640,5,Investment Banking,Waitlist
554,Male,FALSE,3.27,Business,White,740,5,Financial Services,NA
555,Male,FALSE,3.33,Humanities,Black,620,5,Investment Banking,NA
556,Female,TRUE,3.23,Business,NA,680,4,Investment Banking,Admit
557,Male,FALSE,3.26,Humanities,Hispanic,610,5,PE/VC,NA
558,Female,TRUE,3.04,Business,NA,620,6,Nonprofit/Gov,Admit
559,Male,FALSE,3.31,Humanities,White,580,6,Investment Banking,NA
560,Male,TRUE,3.17,STEM,NA,590,7,Financial Services,NA
561,Male,FALSE,3.31,STEM,Asian,680,6,Consulting,NA
562,Male,TRUE,3.06,Business,NA,640,4,Consulting,NA
563,Male,FALSE,3.09,Humanities,White,570,5,Consulting,NA
564,Female,TRUE,3.36,STEM,NA,690,5,Other,Admit
565,Female,FALSE,3.42,STEM,Black,690,7,PE/VC,NA
566,Male,FALSE,3.24,Humanities,Other,640,5,Other,NA
567,Male,FALSE,3.18,Humanities,Black,600,4,PE/VC,NA
568,Male,FALSE,3.15,Humanities,Black,570,4,Investment Management,NA
569,Male,FALSE,3.41,Business,White,660,4,Other,NA
570,Female,FALSE,2.89,Humanities,Black,590,6,Other,NA
571,Male,FALSE,3.37,STEM,Black,690,4,Investment Banking,NA
572,Male,FALSE,3.23,Business,White,630,4,Consulting,NA
573,Male,TRUE,3.29,Business,NA,670,4,Consulting,NA
574,Female,FALSE,3.16,Business,White,630,4,Consulting,Waitlist
575,Male,TRUE,3.04,Humanities,NA,580,4,Consulting,NA
576,Female,TRUE,3.17,Humanities,NA,630,6,Investment Management,Admit
577,Male,FALSE,3.38,Humanities,Asian,720,7,Technology,NA
578,Male,FALSE,3.23,Business,Asian,570,4,Technology,NA
579,Male,FALSE,3.46,Business,Hispanic,660,6,Technology,Admit
580,Male,FALSE,3.39,Business,Asian,650,5,Other,NA
581,Male,FALSE,3.32,Business,White,720,4,Nonprofit/Gov,Admit
582,Male,FALSE,3.34,STEM,Black,670,4,Nonprofit/Gov,NA
583,Male,FALSE,3.33,STEM,White,680,4,Investment Banking,Admit
584,Male,FALSE,3.35,Business,White,660,3,Consulting,Admit
585,Male,TRUE,3.35,STEM,NA,690,5,Other,Admit
586,Female,FALSE,3.01,Business,Asian,570,5,Consulting,NA
587,Female,FALSE,3.02,STEM,Black,660,4,Consulting,NA
588,Male,FALSE,3.42,Humanities,Black,780,3,PE/VC,NA
589,Male,FALSE,3.01,Humanities,Black,640,5,Consulting,NA
590,Male,FALSE,3.47,STEM,White,680,3,Nonprofit/Gov,NA
591,Male,TRUE,3.04,Business,NA,620,4,Nonprofit/Gov,NA
592,Female,FALSE,3.33,Humanities,White,700,4,Nonprofit/Gov,Admit
593,Male,FALSE,3.44,Business,White,660,6,Consulting,Admit
594,Female,TRUE,3.19,STEM,NA,700,5,Consulting,Admit
595,Male,FALSE,3.07,Humanities,Asian,570,6,Consulting,NA
596,Male,TRUE,3.29,Business,NA,630,5,Financial Services,NA
597,Male,FALSE,3.27,STEM,White,590,7,Nonprofit/Gov,NA
598,Male,TRUE,3.43,Humanities,NA,720,5,Nonprofit/Gov,NA
599,Male,FALSE,3.15,Business,Asian,620,6,Real Estate,NA
600,Male,TRUE,3.06,STEM,NA,650,5,Nonprofit/Gov,NA
601,Female,TRUE,3.24,STEM,NA,660,5,Investment Management,Admit
602,Female,FALSE,2.98,STEM,White,640,3,Other,Waitlist
603,Male,TRUE,3.04,Business,NA,610,7,PE/VC,NA
604,Female,FALSE,3.31,STEM,Black,720,7,Technology,Admit
605,Female,FALSE,3.25,Business,Black,630,6,Consulting,NA
606,Male,FALSE,2.99,Humanities,White,630,5,Other,NA
607,Female,TRUE,3,Business,NA,630,3,Consulting,Admit
608,Male,FALSE,3.4,Humanities,Hispanic,660,5,Technology,NA
609,Female,FALSE,3.17,Business,Asian,580,6,Nonprofit/Gov,NA
610,Female,FALSE,3.69,STEM,Asian,780,6,Nonprofit/Gov,Admit
611,Male,FALSE,2.79,Business,Asian,600,5,Real Estate,NA
612,Female,FALSE,2.87,STEM,Asian,570,5,Technology,NA
613,Male,FALSE,3.09,Business,White,640,5,PE/VC,NA
614,Male,FALSE,3.16,STEM,White,650,7,Consulting,NA
615,Female,FALSE,3.22,Humanities,Black,660,5,Technology,Admit
616,Female,FALSE,3.39,Humanities,Black,650,5,PE/VC,NA
617,Male,TRUE,3.46,Humanities,NA,680,5,Technology,NA
618,Male,FALSE,3.2,Business,Black,670,5,Consulting,NA
619,Male,FALSE,2.88,Business,Other,570,5,Health Care,NA
620,Male,FALSE,3.51,Business,Asian,700,4,Consulting,NA
621,Male,FALSE,3.25,Business,Other,640,5,Technology,NA
622,Female,FALSE,3.4,Business,Hispanic,780,5,Technology,Admit
623,Male,FALSE,3.2,STEM,Black,670,4,CPG,NA
624,Male,FALSE,2.95,STEM,Black,570,6,Consulting,NA
625,Male,TRUE,3.33,Humanities,NA,710,7,Health Care,Admit
626,Female,TRUE,3.07,STEM,NA,640,6,Real Estate,Admit
627,Male,TRUE,3.12,Humanities,NA,720,4,Technology,NA
628,Male,FALSE,3.18,Business,Hispanic,570,5,Health Care,NA
629,Male,FALSE,3.11,Humanities,Asian,610,6,Media/Entertainment,NA
630,Male,FALSE,3.11,STEM,Black,570,5,Investment Banking,NA
631,Male,FALSE,2.99,Humanities,White,580,3,Consulting,NA
632,Male,TRUE,3.38,Business,NA,740,6,Other,NA
633,Female,FALSE,3.08,Humanities,Hispanic,600,5,Health Care,NA
634,Male,FALSE,3.45,STEM,Asian,650,4,Energy,NA
635,Male,FALSE,3.51,Humanities,White,750,6,Technology,NA
636,Male,TRUE,3.29,Humanities,NA,690,4,PE/VC,NA
637,Male,FALSE,3.4,STEM,Hispanic,700,5,Nonprofit/Gov,NA
638,Male,TRUE,3.36,STEM,NA,690,3,Consulting,NA
639,Male,TRUE,3.45,Humanities,NA,650,5,Financial Services,NA
640,Male,FALSE,3.48,STEM,Asian,780,6,Health Care,NA
641,Female,TRUE,3.14,Business,NA,590,5,PE/VC,Admit
642,Male,TRUE,3.34,Business,NA,660,5,Consulting,Admit
643,Female,FALSE,3.43,Humanities,Black,630,4,CPG,NA
644,Male,FALSE,3.14,STEM,White,720,6,Technology,NA
645,Male,TRUE,3.19,Business,NA,670,5,Financial Services,NA
646,Male,TRUE,3,Business,NA,620,5,Technology,NA
647,Male,FALSE,3.24,Business,Asian,640,4,Nonprofit/Gov,NA
648,Female,TRUE,3.12,Humanities,NA,690,6,PE/VC,Admit
649,Male,FALSE,3.37,Business,Asian,680,4,Technology,NA
650,Male,FALSE,3.39,Humanities,Asian,690,6,Investment Banking,NA
651,Male,FALSE,3.32,Business,Black,610,6,Consulting,NA
652,Male,TRUE,3.33,Business,NA,690,3,Consulting,Admit
653,Male,TRUE,3.29,STEM,NA,620,4,Consulting,NA
654,Female,TRUE,3.23,Business,NA,640,4,Consulting,Admit
655,Male,TRUE,3.12,Humanities,NA,630,5,Financial Services,NA
656,Male,TRUE,3.24,Humanities,NA,610,6,Consulting,NA
657,Female,FALSE,3.37,Humanities,Asian,670,4,Technology,Admit
658,Female,FALSE,3.17,Business,Other,570,6,Other,Admit
659,Male,FALSE,3.12,Humanities,Other,680,6,Technology,NA
660,Male,TRUE,3.21,Humanities,NA,660,5,Financial Services,Admit
661,Male,FALSE,3,Business,White,600,5,Financial Services,NA
662,Male,FALSE,3.07,Business,Asian,600,6,PE/VC,NA
663,Female,TRUE,3.23,STEM,NA,650,4,Financial Services,Admit
664,Male,FALSE,3.19,STEM,White,680,5,Financial Services,NA
665,Male,TRUE,3.32,STEM,NA,710,5,Financial Services,Admit
666,Female,TRUE,3.11,STEM,NA,650,4,Technology,Admit
667,Female,TRUE,3.21,STEM,NA,630,4,PE/VC,Waitlist
668,Male,FALSE,3.28,STEM,Asian,590,7,Investment Management,NA
669,Male,FALSE,3.41,Business,Black,710,6,Health Care,NA
670,Male,TRUE,3.38,STEM,NA,630,5,Consulting,NA
671,Male,FALSE,3.26,Business,White,610,5,Health Care,NA
672,Male,FALSE,3.65,STEM,Hispanic,710,6,Financial Services,Admit
673,Male,FALSE,3.27,STEM,White,650,4,Retail,NA
674,Male,FALSE,3.42,Business,Other,690,5,PE/VC,NA
675,Male,FALSE,3.43,Business,Black,740,4,Financial Services,NA
676,Male,FALSE,3.22,STEM,Hispanic,690,3,Investment Management,Admit
677,Female,FALSE,3.03,Humanities,Black,570,7,Consulting,NA
678,Female,FALSE,3.45,Humanities,White,690,4,Consulting,Waitlist
679,Female,TRUE,3.26,STEM,NA,700,3,Other,Admit
680,Male,FALSE,3.21,STEM,White,640,6,Nonprofit/Gov,NA
681,Female,TRUE,3.34,STEM,NA,700,5,Consulting,Waitlist
682,Male,FALSE,3.26,Business,White,740,6,Consulting,Admit
683,Female,FALSE,3.37,Humanities,Black,650,4,Technology,NA
684,Male,FALSE,3.36,Humanities,White,630,6,Technology,NA
685,Male,FALSE,3.34,Business,White,680,5,Financial Services,Admit
686,Female,FALSE,3.58,Business,Other,780,5,Technology,Admit
687,Male,FALSE,3.3,STEM,Asian,600,6,Health Care,NA
688,Male,FALSE,3.1,Humanities,Hispanic,570,4,Consulting,NA
689,Male,TRUE,3.15,Business,NA,640,6,Consulting,NA
690,Male,FALSE,3.3,Humanities,White,680,6,Health Care,NA
691,Male,TRUE,3.49,Business,NA,680,4,Consulting,NA
692,Male,TRUE,3.15,Humanities,NA,610,5,Consulting,NA
693,Male,TRUE,3.26,Business,NA,650,4,Technology,NA
694,Male,TRUE,2.96,Humanities,NA,590,5,Other,NA
695,Male,TRUE,3.38,Business,NA,650,6,Media/Entertainment,NA
696,Male,FALSE,3.32,Humanities,Hispanic,650,5,Health Care,NA
697,Female,FALSE,3.36,Humanities,White,640,5,PE/VC,Waitlist
698,Male,TRUE,3.19,Business,NA,650,4,Consulting,NA
699,Male,FALSE,3.27,Humanities,Black,620,6,PE/VC,NA
700,Male,TRUE,3.3,Humanities,NA,630,4,Investment Banking,NA
701,Male,FALSE,3.05,Humanities,Asian,630,5,Consulting,NA
702,Male,FALSE,3.5,Business,Asian,690,6,Other,NA
703,Male,FALSE,3.56,Business,Black,670,6,Consulting,NA
704,Female,FALSE,3.28,Humanities,Other,650,6,PE/VC,Admit
705,Female,FALSE,3.2,STEM,Asian,630,6,Financial Services,NA
706,Female,FALSE,3.24,STEM,Asian,630,3,Investment Banking,NA
707,Male,FALSE,3.35,STEM,Asian,720,4,Consulting,NA
708,Male,FALSE,3.2,Business,White,630,5,PE/VC,NA
709,Male,TRUE,3.52,Business,NA,660,3,Consulting,Waitlist
710,Female,FALSE,3.2,Humanities,White,640,6,Consulting,Waitlist
711,Male,FALSE,3.02,STEM,Asian,640,4,Retail,NA
712,Female,FALSE,3.51,Humanities,Other,690,4,Consulting,Admit
713,Male,FALSE,3.25,STEM,White,650,6,Consulting,NA
714,Male,FALSE,3.09,Business,Asian,680,7,Consulting,NA
715,Male,FALSE,3.4,Humanities,Asian,700,4,Retail,NA
716,Male,TRUE,2.93,Business,NA,570,5,Nonprofit/Gov,NA
717,Female,FALSE,3.44,STEM,White,650,3,Consulting,Waitlist
718,Male,FALSE,3.27,STEM,Hispanic,700,6,Consulting,NA
719,Male,FALSE,3.26,STEM,Asian,690,4,Technology,Admit
720,Male,TRUE,3.39,Business,NA,640,6,Consulting,NA
721,Male,TRUE,3.44,Business,NA,700,3,Media/Entertainment,NA
722,Male,FALSE,3.26,STEM,Asian,710,6,Investment Management,Admit
723,Male,TRUE,3.29,Business,NA,590,5,Nonprofit/Gov,NA
724,Male,TRUE,3.19,Humanities,NA,630,5,Health Care,NA
725,Male,FALSE,3.18,STEM,White,680,4,PE/VC,NA
726,Male,TRUE,3.13,Humanities,NA,640,6,Nonprofit/Gov,NA
727,Male,FALSE,3.39,STEM,White,730,5,Financial Services,NA
728,Male,FALSE,3.24,Humanities,Hispanic,580,4,Investment Banking,NA
729,Female,TRUE,3.32,STEM,NA,640,6,Consulting,Waitlist
730,Male,FALSE,2.89,Humanities,Asian,580,4,Technology,NA
731,Male,FALSE,3.22,Humanities,White,600,5,Technology,NA
732,Female,TRUE,3.42,Business,NA,690,6,Financial Services,Waitlist
733,Female,FALSE,3.37,Business,White,710,5,Consulting,Waitlist
734,Male,FALSE,3.3,Humanities,Asian,700,6,Nonprofit/Gov,NA
735,Male,TRUE,3.16,Business,NA,640,5,Technology,NA
736,Female,FALSE,3.02,Business,Black,570,4,PE/VC,NA
737,Male,FALSE,3.18,Humanities,Black,660,4,Other,NA
738,Male,FALSE,3.36,Humanities,Asian,640,3,Consulting,NA
739,Male,FALSE,3.19,Business,White,660,2,Technology,NA
740,Female,FALSE,3.28,Humanities,Hispanic,670,6,Investment Banking,NA
741,Male,FALSE,3.28,STEM,Black,610,5,Nonprofit/Gov,NA
742,Male,FALSE,3.33,Business,Asian,640,5,Consulting,NA
743,Male,FALSE,3.18,Business,White,730,4,Consulting,NA
744,Male,FALSE,3.35,STEM,White,650,5,Consulting,NA
745,Male,FALSE,3.01,STEM,Hispanic,650,5,Consulting,NA
746,Male,FALSE,2.98,Business,White,570,5,PE/VC,NA
747,Female,TRUE,3.29,Humanities,NA,710,4,Investment Banking,Admit
748,Male,TRUE,3.31,Humanities,NA,670,4,CPG,Admit
749,Male,FALSE,3.37,Humanities,White,700,4,Consulting,Admit
750,Male,TRUE,3.29,Business,NA,730,5,Consulting,NA
751,Male,FALSE,3.29,STEM,Hispanic,750,6,PE/VC,Waitlist
752,Male,TRUE,3.26,Humanities,NA,690,4,Health Care,NA
753,Male,TRUE,3.63,Business,NA,700,6,Technology,Admit
754,Male,TRUE,3.24,Humanities,NA,670,5,Other,Admit
755,Male,FALSE,3.27,STEM,Asian,600,3,Health Care,NA
756,Female,FALSE,3.45,Business,Asian,700,5,Other,Admit
757,Male,TRUE,3,Humanities,NA,670,4,Nonprofit/Gov,NA
758,Male,TRUE,3.18,Humanities,NA,620,4,Consulting,NA
759,Male,FALSE,3.31,Business,White,630,3,Consulting,NA
760,Male,FALSE,3.16,Humanities,Asian,720,6,Technology,NA
761,Female,TRUE,3.41,Humanities,NA,690,5,Consulting,Waitlist
762,Male,FALSE,3.1,Humanities,Black,630,6,Consulting,NA
763,Male,FALSE,3.22,Humanities,Asian,650,6,Consulting,NA
764,Male,TRUE,3.29,Business,NA,680,5,Health Care,NA
765,Male,FALSE,3.35,Humanities,Black,720,7,Consulting,Admit
766,Male,FALSE,3.08,STEM,Black,570,4,Nonprofit/Gov,NA
767,Female,TRUE,3.65,Humanities,NA,630,6,Consulting,Waitlist
768,Male,FALSE,3.46,Humanities,White,770,6,PE/VC,NA
769,Male,FALSE,3.26,STEM,Black,670,6,Technology,NA
770,Male,FALSE,3.3,Humanities,Black,640,6,Nonprofit/Gov,NA
771,Female,FALSE,3.07,Humanities,White,620,6,Health Care,Waitlist
772,Male,FALSE,3.08,STEM,Black,610,5,Nonprofit/Gov,NA
773,Female,TRUE,2.9,STEM,NA,650,5,Technology,Waitlist
774,Male,TRUE,3.18,Humanities,NA,690,4,Consulting,NA
775,Male,FALSE,3.15,Humanities,Black,640,5,Investment Management,NA
776,Male,TRUE,3.2,Humanities,NA,570,3,Consulting,NA
777,Male,FALSE,3.18,Business,Black,610,5,Other,NA
778,Male,TRUE,3.31,Humanities,NA,710,5,Health Care,NA
779,Female,FALSE,3.24,Business,Hispanic,660,4,Other,NA
780,Male,TRUE,3.51,STEM,NA,700,5,Investment Banking,Waitlist
781,Male,FALSE,3.35,Business,Black,710,6,Health Care,NA
782,Male,FALSE,3.49,STEM,Black,690,6,Investment Banking,Admit
783,Male,FALSE,3.35,STEM,Asian,620,6,Consulting,NA
784,Male,TRUE,3.06,Humanities,NA,580,3,Technology,NA
785,Male,FALSE,3.43,STEM,Asian,730,6,Nonprofit/Gov,NA
786,Female,TRUE,3.36,STEM,NA,620,6,Nonprofit/Gov,Waitlist
787,Female,FALSE,3.26,Humanities,White,740,4,Health Care,Admit
788,Male,TRUE,2.99,STEM,NA,650,5,Financial Services,NA
789,Male,TRUE,3.17,Humanities,NA,620,5,Consulting,NA
790,Female,TRUE,3.24,Humanities,NA,640,5,Nonprofit/Gov,Waitlist
791,Female,FALSE,3.19,STEM,Asian,580,5,PE/VC,NA
792,Female,FALSE,3.21,Humanities,Hispanic,710,5,Other,NA
793,Female,FALSE,3.09,Business,Black,570,7,PE/VC,NA
794,Female,FALSE,3.39,STEM,Black,610,6,Investment Management,NA
795,Male,FALSE,3.33,STEM,Asian,690,4,Financial Services,Admit
796,Male,TRUE,3.28,Humanities,NA,650,5,Consulting,NA
797,Male,FALSE,3.18,Business,Hispanic,650,5,Financial Services,NA
798,Male,TRUE,3.1,Business,NA,570,4,Other,NA
799,Male,FALSE,3.25,STEM,Hispanic,740,5,PE/VC,NA
800,Male,FALSE,3.17,Humanities,Hispanic,570,5,Financial Services,NA
801,Male,TRUE,3.27,Business,NA,640,6,Health Care,NA
802,Male,FALSE,3.36,STEM,White,640,3,Consulting,NA
803,Male,TRUE,3.45,Business,NA,680,5,Financial Services,Admit
